abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classification,defense,experience_growth,generation,height_m,hp,image,is_legendary,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg
"['Thick Fat', 'Ice Body', 'Oblivious']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,40,5120,70,290,255,Clap Pokémon,50,1059860,3,0.8,70,images/spheal.png,0,Tamazarashiタマザラシ,Spheal,50,363,55,50,25,ice,water,39.5
"['Swarm', 'Insomnia', 'Sniper']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,60,3840,70,250,255,String Spit Pokémon,40,800000,2,0.5,40,images/spinarak.png,0,Itomaruイトマル,Spinarak,50,167,40,40,30,bug,poison,8.5
"['Own Tempo', 'Tangled Feet', 'Contrary']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,3840,70,360,255,Spot Panda Pokémon,60,800000,3,1.1,60,images/spinda.png,0,Patcheelパッチール,Spinda,50,327,60,60,60,normal,,5.0
"['Pressure', 'Infiltrator']",1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,92,7680,70,485,100,Forbidden Pokémon,108,1000000,4,1.0,50,images/spiritomb.png,0,Mikarugeミカルゲ,Spiritomb,50,442,92,108,35,ghost,dark,108.0
"['Thick Fat', 'Own Tempo', 'Gluttony']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,25,5120,70,330,255,Bounce Pokémon,35,800000,3,0.7,60,images/spoink.png,0,Banebooバネブー,Spoink,50,325,70,80,60,psychic,,30.6
"['Healer', 'Aroma Veil']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,341,200,Perfume Pokémon,60,1000000,6,0.2,78,images/spritzee.png,0,Shushupuシュシュプ,Spritzee,50,682,63,65,23,fairy,,0.5
"['Torrent', 'Rain Dish']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,48,5120,70,314,45,Tiny Turtle Pokémon,65,1059860,1,0.5,44,images/squirtle.png,0,Zenigameゼニガメ,Squirtle,88.1,7,50,64,43,water,,9.0
"['Intimidate', 'Frisk', 'Sap Sipper']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,5120,70,465,45,Big Horn Pokémon,62,1250000,2,1.4,73,images/stantler.png,0,Odoshishiオドシシ,Stantler,50,234,85,65,85,normal,,71.2
"['Intimidate', 'Reckless']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,120,3840,70,485,45,Predator Pokémon,70,1059860,4,1.2,85,images/staraptor.png,0,Mukuhawkムクホーク,Staraptor,50,398,50,60,100,normal,flying,24.9
"['Intimidate', 'Reckless']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,75,3840,70,340,120,Starling Pokémon,50,1059860,4,0.6,55,images/staravia.png,0,Mukubirdムクバード,Staravia,50,397,40,40,80,normal,flying,15.5
"['Keen Eye', 'Reckless']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,3840,70,245,255,Starling Pokémon,30,1059860,4,0.3,40,images/starly.png,0,Mukkuruムックル,Starly,50,396,30,30,60,normal,flying,2.0
"['Illuminate', 'Natural Cure', 'Analytic']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,5120,70,520,60,Mysterious Pokémon,85,1250000,1,1.1,60,images/starmie.png,0,Starmieスターミー,Starmie,0,121,100,85,115,water,psychic,80.0
"['Illuminate', 'Natural Cure', 'Analytic']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,5120,70,340,225,Starshape Pokémon,55,1250000,1,0.8,30,images/staryu.png,0,Hitodemanヒトデマン,Staryu,0,120,70,55,85,water,,34.5
"['Rock Head', 'Sturdy', 'Sheer Force']",0.5,1,0.5,0,0.5,2,2,0.5,1,1,2,1,0.5,0,0.5,0.25,0.5,2,125,6400,70,610,25,Iron Snake Pokémon,230,1000000,2,9.2,75,images/steelix.png,0,Haganeilハガネール,Steelix,50,208,55,95,30,steel,ground,400.0
"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,5120,70,290,120,Fruit Pokémon,48,1059860,7,0.7,52,images/steenee.png,0,Amamaikoアママイコ,Steenee,0,762,40,48,62,grass,,8.2
"['Intimidate', 'Sand Rush', 'Scrappy']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,3840,70,500,45,Big-Hearted Pokémon,90,1059860,5,1.2,85,images/stoutland.png,0,Moolandムーランド,Stoutland,50,508,45,90,80,normal,,61.0
"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,75,3840,70,340,140,Flailing Pokémon,50,1000000,7,0.5,70,images/stufful.png,0,Nuikogumaヌイコグマ,Stufful,50,759,45,50,50,normal,fighting,6.8
"['Static', 'Limber', 'Sand Veil']",1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,66,5120,70,471,75,Trap Pokémon,84,1000000,5,0.7,109,images/stunfisk.png,0,Maggyoマッギョ,Stunfisk,50,618,81,99,32,ground,electric,11.0
"['Stench', 'Aftermath', 'Keen Eye']",1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,63,5120,70,329,225,Skunk Pokémon,47,1000000,4,0.4,63,images/stunky.png,0,Skunpuuスカンプー,Stunky,50,434,41,41,74,poison,dark,19.2
"['Sturdy', 'Rock Head', 'Rattled']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,100,5120,70,410,65,Imitation Pokémon,115,1000000,2,1.2,70,images/sudowoodo.png,0,Usokkieウソッキー,Sudowoodo,50,185,30,65,30,rock,,38.0
"['Pressure', 'Inner Focus']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,20480,35,580,3,Aurora Pokémon,115,1250000,2,2.0,100,images/suicune.png,1,Suicuneスイクン,Suicune,0,245,90,115,85,water,,187.0
"['Chlorophyll', 'Solar Power', 'Early Bird']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,75,5120,70,425,120,Sun Pokémon,55,1059860,2,0.8,75,images/sunflora.png,0,Kimawariキマワリ,Sunflora,50,192,105,85,30,grass,,8.5
"['Chlorophyll', 'Solar Power', 'Early Bird']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30,5120,70,180,235,Seed Pokémon,30,1059860,2,0.3,30,images/sunkern.png,0,Himanutsヒマナッツ,Sunkern,50,191,30,30,30,grass,,1.8
"['Swift Swim', 'Rain Dish']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,30,3840,70,269,200,Pond Skater Pokémon,32,1000000,3,0.5,40,images/surskit.png,0,Ametamaアメタマ,Surskit,50,283,50,52,65,bug,water,1.7
"['Natural Cure', 'Cloud Nine']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,40,5120,70,310,255,Cotton Bird Pokémon,60,600000,3,0.4,45,images/swablu.png,0,Tylttoチルット,Swablu,50,333,40,75,50,normal,flying,1.2
"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,63,3840,70,380,120,Leaf-Wrapped Pokémon,90,1059860,5,0.5,55,images/swadloon.png,0,Kurumayuクルマユ,Swadloon,50,541,50,80,42,bug,grass,7.3
"['Liquid Ooze', 'Sticky Hold', 'Gluttony']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,73,5120,70,467,75,Poison Bag Pokémon,83,1640000,3,1.7,100,images/swalot.png,0,Marunoomマルノーム,Swalot,50,317,73,83,55,poison,,80.0
"['Torrent', 'Damp']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,150,5120,70,635,45,Mud Fish Pokémon,110,1059860,3,1.5,100,images/swampert.png,0,Laglargeラグラージ,Swampert,88.1,260,95,110,70,water,ground,81.9
"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,87,5120,70,473,45,White Bird Pokémon,63,1000000,5,1.3,75,images/swanna.png,0,Swannaスワンナ,Swanna,50,581,87,63,98,water,flying,24.2
"['Guts', 'Scrappy']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,455,45,Swallow Pokémon,60,1059860,3,0.7,60,images/swellow.png,0,Ohsubameオオスバメ,Swellow,50,277,75,50,125,normal,flying,19.8
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,50,5120,70,250,225,Pig Pokémon,40,1250000,2,0.4,50,images/swinub.png,0,Urimooウリムー,Swinub,50,220,30,30,50,ice,ground,6.5
"['Sweet Veil', 'Unburden']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,48,5120,70,341,200,Cotton Candy Pokémon,66,1000000,6,0.4,62,images/swirlix.png,0,Peroppafuペロッパフ,Swirlix,50,684,59,57,49,fairy,,3.5
"['Unaware', 'Klutz', 'Simple']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,57,3840,70,425,45,Courting Pokémon,55,1000000,5,0.9,67,images/swoobat.png,0,Kokoromoriココロモリ,Swoobat,50,528,77,55,114,psychic,flying,10.5
"['Cute Charm', 'Pixilate']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,8960,70,525,45,Intertwining Pokémon,65,1000000,6,1.0,95,images/sylveon.png,0,Nymphiaニンフィア,Sylveon,88.1,700,110,130,60,fairy,,23.5
"['Guts', 'Scrappy']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,3840,70,270,200,TinySwallow Pokémon,30,1059860,3,0.3,40,images/taillow.png,0,Subameスバメ,Taillow,50,276,30,30,85,normal,flying,2.3
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,3840,70,499,45,Scorching Pokémon,71,1059860,6,1.2,78,images/talonflame.png,0,Fiarrowファイアロー,Talonflame,50,663,74,69,126,fire,flying,24.5
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,435,45,Vine Pokémon,115,1000000,1,1.0,65,images/tangela.png,0,Monjaraモンジャラ,Tangela,50,114,100,40,60,grass,,35.0
"['Chlorophyll', 'Leaf Guard', 'Regenerator']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,535,30,Vine Pokémon,125,1000000,4,2.0,100,images/tangrowth.png,0,Mojumboモジャンボ,Tangrowth,50,465,110,50,50,grass,,128.6
"['Grassy Surge', 'Telepathy']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,130,3840,70,570,3,Land Spirit Pokémon,115,1250000,7,1.9,70,images/tapu-bulu.png,1,Kapu-bululカプ・ブルル,Tapu Bulu,0,787,85,95,75,grass,fairy,45.5
"['Misty Surge', 'Telepathy']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,75,3840,70,570,3,Land Spirit Pokémon,115,1250000,7,1.3,70,images/tapu-fini.png,1,Kapu-rehireカプ・レヒレ,Tapu Fini,0,788,95,130,85,water,fairy,21.2
"['Electric Surge', 'Telepathy']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,115,3840,70,570,3,Land Spirit Pokémon,85,1250000,7,1.8,70,images/tapu-koko.png,1,Kapu-kokekoカプ・コケコ,Tapu Koko,0,785,95,75,130,electric,fairy,20.5
"['Psychic Surge', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,3840,70,570,3,Land Spirit Pokémon,75,1250000,7,1.2,70,images/tapu-lele.png,1,Kapu-tetefuカプ・テテフ,Tapu Lele,0,786,130,115,95,psychic,fairy,18.6
"['Intimidate', 'Anger Point', 'Sheer Force']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,100,5120,70,490,45,Wild Bull Pokémon,95,1250000,1,1.4,75,images/tauros.png,0,Kentaurosケンタロス,Tauros,100,128,40,70,110,normal,,88.4
"['Pickup', 'Quick Feet', 'Honey Gather']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,330,120,Little Bear Pokémon,50,1000000,2,0.6,60,images/teddiursa.png,0,Himegumaヒメグマ,Teddiursa,50,216,50,50,40,normal,,8.8
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,40,5120,70,335,190,Jellyfish Pokémon,35,1250000,1,0.9,40,images/tentacool.png,0,Menokurageメノクラゲ,Tentacool,50,72,50,100,70,water,poison,45.5
"['Clear Body', 'Liquid Ooze', 'Rain Dish']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,70,5120,70,515,60,Jellyfish Pokémon,65,1250000,1,1.6,80,images/tentacruel.png,0,Dokukurageドククラゲ,Tentacruel,50,73,80,120,100,water,poison,55.0
"['Blaze', 'Thick Fat']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,63,5120,70,308,45,Fire Pig Pokémon,45,1059860,5,0.5,65,images/tepig.png,0,Pokabuポカブ,Tepig,88.1,498,45,45,45,fire,,9.9
['Justified'],0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,20480,35,580,3,Cavern Pokémon,90,1250000,5,1.9,91,images/terrakion.png,1,Terrakionテラキオン,Terrakion,0,639,72,90,108,rock,fighting,260.0
"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,5120,70,465,45,Judo Pokémon,85,1000000,5,1.3,120,images/throh.png,0,Nagekiナゲキ,Throh,100,538,30,85,45,fighting,,55.5
"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,30720,90,580,3,Bolt Strike Pokémon,70,1250000,5,1.5,79,images/thundurus-incarnate.png,1,Voltolos (keshin Forme)ボルトロス,Thundurus,100,642,145,80,101,electric,flying,61.0
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,80,5120,70,305,180,Muscular Pokémon,55,1059860,5,0.6,75,images/timburr.png,0,Dokkorerドッコラー,Timburr,75.4,532,25,35,35,fighting,,12.5
"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,78,7680,70,355,45,Prototurtle Pokémon,103,1000000,5,0.7,54,images/tirtouga.png,0,Protogaプロトーガ,Tirtouga,88.1,564,53,45,22,water,rock,16.5
"['Iron Barbs', 'Lightningrod', 'Sturdy']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,98,2560,70,435,180,Roly-Poly Pokémon,63,1000000,7,0.3,65,images/togedemaru.png,0,Togedemaruトゲデマル,Togedemaru,50,777,40,73,96,electric,steel,3.3
"['Hustle', 'Serene Grace', 'Super Luck']",0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,50,2560,70,545,30,Jubilee Pokémon,95,800000,4,1.5,85,images/togekiss.png,0,Togekissトゲキッス,Togekiss,88.1,468,120,115,80,fairy,flying,38.0
"['Hustle', 'Serene Grace', 'Super Luck']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,20,2560,70,245,190,Spike Ball Pokémon,65,800000,2,0.3,35,images/togepi.png,0,Togepyトゲピー,Togepi,88.1,175,40,65,20,fairy,,1.5
"['Hustle', 'Serene Grace', 'Super Luck']",0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,40,2560,70,405,75,Happiness Pokémon,85,800000,2,0.6,55,images/togetic.png,0,Togechickトゲチック,Togetic,88.1,176,80,105,40,fairy,flying,3.2
"['Blaze', 'Speed Boost']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,60,5120,70,310,45,Chick Pokémon,40,1059860,3,0.4,45,images/torchic.png,0,Achamoアチャモ,Torchic,88.1,255,70,50,45,fire,,2.5
"['White Smoke', 'Drought', 'Shell Armor']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,5120,70,470,90,Coal Pokémon,140,1000000,3,0.5,70,images/torkoal.png,0,Cotoiseコータス,Torkoal,50,324,85,70,20,fire,,80.4
"['Prankster', 'Defiant', 'Regenerator']",0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,30720,90,580,3,Cyclone Pokémon,80,1250000,5,1.5,79,images/tornadus-incarnate.png,1,Tornelos (keshin Forme)トルネロス,Tornadus,100,641,110,90,121,flying,,63.0
"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,3840,70,420,45,Fire Cat Pokémon,50,1059860,7,0.7,65,images/torracat.png,0,Nyaheatニャヒート,Torracat,88.1,726,80,50,90,fire,,25.0
"['Overgrow', 'Shell Armor']",2,1,1,0,1,1,2,2,1,1,0.5,4,1,1,1,0.5,1,1,109,5120,70,525,45,Continent Pokémon,105,1059860,4,2.2,95,images/torterra.png,0,Dodaitoseドダイトス,Torterra,88.1,389,75,85,56,grass,ground,310.0
"['Torrent', 'Sheer Force']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,314,45,Big Jaw Pokémon,64,1059860,2,0.6,50,images/totodile.png,0,Waninokoワニノコ,Totodile,88.1,158,44,48,43,water,,9.5
"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,120,3840,70,485,45,Cannon Pokémon,75,1000000,7,1.1,80,images/toucannon.png,0,Dodekabashiドデカバシ,Toucannon,50,733,75,75,60,normal,flying,26.0
"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,63,5120,70,495,75,Brutal Star Pokémon,152,1000000,7,0.7,50,images/toxapex.png,0,Dohidoideドヒドイデ,Toxapex,50,748,53,142,35,poison,water,14.5
"['Anticipation', 'Dry Skin', 'Poison Touch']",0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,106,5120,70,490,75,Toxic Mouth Pokémon,65,1000000,4,1.3,83,images/toxicroak.png,0,Dokurogドクロッグ,Toxicroak,50,454,86,65,85,poison,fighting,44.4
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,77,3840,70,358,120,Wild Pigeon Pokémon,62,1059860,5,0.6,62,images/tranquill.png,0,Hatobohハトーボー,Tranquill,50,520,50,42,65,normal,flying,15.0
"['Hyper Cutter', 'Arena Trap', 'Sheer Force']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,290,255,Ant Pit Pokémon,45,1059860,3,0.7,45,images/trapinch.png,0,Nuckrarナックラー,Trapinch,50,328,45,45,10,ground,,15.0
"['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,5120,70,310,45,Wood Gecko Pokémon,35,1059860,3,0.5,40,images/treecko.png,0,Kimoriキモリ,Treecko,88.1,252,65,55,70,grass,,5.0
"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,110,5120,70,474,60,Elder Tree Pokémon,76,1000000,6,1.5,85,images/trevenant.png,0,Ohrotオーロット,Trevenant,50,709,65,82,56,ghost,grass,71.0
"['Chlorophyll', 'Solar Power', 'Harvest']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,68,6400,70,460,200,Fruit Pokémon,83,1250000,3,2.0,99,images/tropius.png,0,Tropiusトロピウス,Tropius,50,357,72,87,51,grass,flying,100.0
"['Stench', 'Sticky Hold', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,50,5120,70,329,190,Trash Bag Pokémon,62,1000000,5,0.6,50,images/trubbish.png,0,Yabukuronヤブクロン,Trubbish,50,568,40,62,65,poison,,31.0
"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,355,120,Bugle Beak Pokémon,50,1000000,7,0.6,55,images/trumbeak.png,0,Kerarappaケララッパ,Trumbeak,50,732,40,50,75,normal,flying,14.8
"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,120,5120,70,510,45,Fruit Pokémon,98,1059860,7,1.2,72,images/tsareena.png,0,Amajoアマージョ,Tsareena,0,763,50,98,72,grass,,21.4
['Shell Armor'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,78,5120,70,485,70,Blast Turtle Pokémon,135,1000000,7,2.0,60,images/turtonator.png,0,Bakugamesバクガメス,Turtonator,50,776,91,85,36,fire,dragon,212.0
"['Overgrow', 'Shell Armor']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,68,5120,70,318,45,Tiny Leaf Pokémon,64,1059860,4,0.4,55,images/turtwig.png,0,Naetleナエトル,Turtwig,88.1,387,45,55,31,grass,,10.2
"['Swift Swim', 'Hydration', 'Water Absorb']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,50,5120,70,294,255,Tadpole Pokémon,40,1059860,5,0.5,50,images/tympole.png,0,Otamaroオタマロ,Tympole,50,535,50,40,64,water,,4.5
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,55,5120,70,275,190,EleFish Pokémon,40,1250000,5,0.2,35,images/tynamo.png,0,Shibishirasuシビシラス,Tynamo,50,602,45,40,60,electric,,0.3
['Battle Armor'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,534,3,Synthetic Pokémon,95,1250000,7,1.9,95,images/type-null.png,0,Type: Nullタイプ：ヌル,Type: Null,0,772,95,95,59,normal,,120.5
"['Blaze', 'Flash Fire']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,84,5120,70,534,45,Volcano Pokémon,78,1059860,2,1.7,78,images/typhlosion.png,0,Bakphoonバクフーン,Typhlosion,88.1,157,109,85,100,fire,,79.5
"['Sand Stream', 'Unnerve']",2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,10240,35,700,45,Armor Pokémon,150,1250000,2,2.0,100,images/tyranitar.png,0,Bangirasバンギラス,Tyranitar,50,248,95,120,71,rock,dark,202.0
"['Strong Jaw', 'Rock Head']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,121,7680,70,521,45,Despot Pokémon,119,1000000,6,2.5,82,images/tyrantrum.png,0,Gachigorasガチゴラス,Tyrantrum,88.1,697,69,59,71,rock,dragon,270.0
"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,35,6400,70,210,75,Scuffle Pokémon,35,1000000,2,0.7,35,images/tyrogue.png,0,Balkieバルキー,Tyrogue,100,236,35,35,35,fighting,,21.0
"['Strong Jaw', 'Sturdy']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,89,7680,70,362,45,Royal Heir Pokémon,77,1000000,6,0.8,58,images/tyrunt.png,0,Chigorasチゴラス,Tyrunt,88.1,696,45,45,48,rock,dragon,26.0
"['Synchronize', 'Inner Focus']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,65,8960,35,525,45,Moonlight Pokémon,110,1000000,2,1.0,95,images/umbreon.png,0,Blackyブラッキー,Umbreon,88.1,197,60,130,65,dark,,27.0
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,115,3840,70,488,45,Proud Pokémon,80,1059860,5,1.2,80,images/unfezant.png,0,Kenhallowケンホロウ,Unfezant,50,521,65,55,93,normal,flying,29.0
['Levitate'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,72,10240,70,336,225,Symbol Pokémon,48,1000000,2,0.5,48,images/unown.png,0,Unknownアンノーン,Unown,0,201,72,48,48,psychic,,5.0
"['Guts', 'Quick Feet', 'Unnerve']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,130,5120,70,500,60,Hibernator Pokémon,75,1000000,2,1.8,90,images/ursaring.png,0,Ringumaリングマ,Ursaring,50,217,75,75,55,normal,,125.8
['Levitate'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,20480,140,580,3,Knowledge Pokémon,130,1250000,4,0.3,75,images/uxie.png,1,Yuxieユクシー,Uxie,0,480,75,130,95,psychic,,0.3
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,65,5120,70,395,120,Icy Snow Pokémon,65,1250000,5,1.1,51,images/vanillish.png,0,Vanirichバニリッチ,Vanillish,50,583,80,75,59,ice,,41.0
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,5120,70,305,255,Fresh Snow Pokémon,50,1250000,5,0.4,36,images/vanillite.png,0,Vanipetiバニプッチ,Vanillite,50,582,65,60,44,ice,,5.7
"['Ice Body', 'Snow Warning', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,95,5120,70,535,45,Snowstorm Pokémon,85,1250000,5,1.3,71,images/vanilluxe.png,0,Baivanillaバイバニラ,Vanilluxe,50,584,110,95,79,ice,,57.5
"['Water Absorb', 'Hydration']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,8960,70,525,45,Bubble Jet Pokémon,60,1000000,1,1.0,130,images/vaporeon.png,0,Showersシャワーズ,Vaporeon,88.1,134,110,95,65,water,,29.0
